latitude,longitude,price
40.76663472,-73.98069048,$215.00 
40.76507207,-73.98228596,$650.00 
40.75499941,-73.96609344,$120.00 
40.75221065,-73.97157044,$101.00 
40.75222246,-73.97275605,$299.00 
40.75247156,-73.971965,$290.00 
40.74308007,-73.98292515,$140.00 
40.7519762,-73.97266406,$399.00 
40.75857089,-73.96361365,$250.00 
40.74314996,-73.98399811,$170.00 
40.74224582,-73.98484633,$325.00 
40.74508545,-73.982542,$169.00 
40.75864094,-73.96745605,$175.00 
40.7576141,-73.9621748,$300.00 
40.62754815,-73.96096614,$75.00 
40.88015602,-73.88216559,$100.00 
40.7216257,-73.90611974,$96.00 
40.81133798,-73.95531183,$140.00 
40.81153249,-73.95855582,$125.00 
40.80537501,-73.96762641,$289.00 
40.80972064,-73.95588454,$99.00 
40.80481077,-73.96400198,$400.00 
40.80429167,-73.96498985,$175.00 
40.72293551,-73.99389067,$245.00 
40.72266269,-73.99532863,$199.00 
40.72167866,-73.99544208,$200.00 
40.72183053,-73.99499199,$499.00 
40.72468494,-73.99488658,$235.00 
40.72040824,-73.99587526,$198.00 
40.72168433,-73.99478373,$232.00 
40.72367351,-73.99564898,$200.00 
40.72240711,-73.99591775,$200.00 
40.720227,-73.99483269,$200.00 
40.72214641,-73.99666091,$200.00 
40.67339542,-73.97657393,$890.00 
40.68165291,-73.97667518,$150.00 
40.66771567,-73.98044524,$146.00 
40.67465851,-73.97710717,$175.00 
40.67220708,-73.98056406,$200.00 
40.66860532,-73.97993242,$120.00 
40.66953499,-73.97564721,$130.00 
40.67197574,-73.98277593,$400.00 
40.70684005,-73.74627088,$97.00 
40.68032756,-73.96527678,$125.00 
40.67649496,-73.96697061,$120.00 
40.67696709,-73.97069389,$99.00 
40.67945716,-73.96494177,$115.00 
40.6743516,-73.96690737,$130.00 
40.67545325,-73.96523962,$169.00 
40.68099175,-73.97445912,$120.00 
40.67845983,-74.00815112,$350.00 
40.69934271,-73.90885116,$120.00 
40.70800916,-73.90110029,$150.00 
40.69700828,-73.90051124,$105.00 
40.58621175,-73.81227372,$350.00 
40.72485604,-74.00319948,$320.00 
40.72592962,-74.00184941,$150.00 
40.72461374,-74.0113561,$250.00 
40.72671373,-74.01035125,$290.00 
40.72700688,-74.0010977,$198.00 
40.72429305,-74.00072096,$240.00 
40.72050002,-73.99859799,$259.00 
40.72215475,-73.99824407,$599.00 
40.72704149,-74.00558427,$200.00 
40.58317757,-73.95792449,"$10,000.00 "
40.6690527,-73.98770152,$150.00 
40.66495148,-73.98989003,$100.00 
40.66252321,-73.97910509,$420.00 
40.66674781,-73.98307972,$150.00 
40.6742549,-73.75796294,$113.00 
40.63352725,-74.09349199,$89.00 
40.64138586,-74.0806515,$130.00 
40.73280955,-73.97468636,$200.00 
40.74746384,-73.91415865,$99.00 
40.74780933,-73.92030569,$150.00 
40.7437589,-73.92471916,$115.00 
40.66362398,-73.99773071,$400.00 
40.66213671,-73.99222852,$350.00 
40.66059498,-73.993612,$150.00 
40.66450676,-73.99342247,$175.00 
40.64211728,-74.00258712,$90.00 
40.64782307,-74.00945809,$175.00 
40.75935297,-73.98750238,$590.00 
40.75634083,-73.98699744,$300.00 
40.76194157,-73.98551956,$180.00 
40.71461924,-74.01042727,"$1,000.00 "
40.71656044,-74.00678364,$165.00 
40.72068732,-74.00738054,$275.00 
40.71360569,-74.01108894,$800.00 
40.71255851,-73.99438652,$150.00 
40.76611324,-73.95604356,$250.00 
40.77018059,-73.96243894,$150.00 
40.77252333,-73.95559861,$140.00 
40.76811183,-73.9685703,$200.00 
40.77957961,-73.95025188,$80.00 
40.76606842,-73.95568605,$89.00 
40.78535325,-73.94997309,$210.00 
40.78229758,-73.95627591,$150.00 
40.77210449,-73.96302002,$166.00 
40.77064723,-73.95162751,$150.00 
40.77705779,-73.9614341,$300.00 
40.76063693,-73.95689373,$120.00 
40.77935578,-73.94850738,$92.00 
40.77262164,-73.95007457,$182.00 
40.77498732,-73.94874614,$120.00 
40.78057164,-73.95733556,$120.00 
40.77488132,-73.95447342,$153.00 
40.77343512,-73.95035067,$200.00 
40.77099195,-73.9472744,$200.00 
40.76266203,-73.95988709,$195.00 
40.76928729,-73.95501427,$157.00 
40.78091942,-73.9516186,$155.00 
40.77864911,-73.94858407,$150.00 
40.77480513,-73.95641312,$123.00 
40.77737472,-73.9560446,$170.00 
40.76314041,-73.96366535,$995.00 
40.7805954,-73.95177853,$155.00 
40.7729064,-73.95176166,$130.00 
40.78229692,-73.94837535,$139.00 
40.77624834,-73.95207724,$125.00 
40.77388016,-73.94661608,$125.00 
40.76955464,-73.95001745,$125.00 
40.76883122,-73.95353267,$150.00 
40.76424602,-73.96811447,$195.00 
40.77260945,-73.94793918,$139.00 
40.76596153,-73.95150007,$140.00 
40.76885387,-73.96471895,$160.00 
40.76091765,-73.96338534,$180.00 
40.77035847,-73.94930664,$250.00 
40.77059117,-73.95521567,$200.00 
40.76919881,-73.96753642,$149.00 
40.78123973,-73.95227001,$110.00 
40.76834673,-73.95871667,$200.00 
40.7713697,-73.98943487,$180.00 
40.77794256,-73.97699042,$400.00 
40.79966888,-73.96251183,$330.00 
40.77182507,-73.98017416,$469.00 
40.77305923,-73.98637425,"$1,500.00 "
40.77565007,-73.98684163,$315.00 
40.80171687,-73.96559537,$135.00 
40.79950394,-73.96908237,$132.00 
40.77636069,-73.9801766,$161.00 
40.80062138,-73.9637984,$162.00 
40.78484297,-73.97706565,$154.00 
40.79527393,-73.96485877,$225.00 
40.80006178,-73.96480256,$105.00 
40.78491888,-73.97654789,$227.00 
40.79273369,-73.97216037,$79.00 
40.79215972,-73.97315569,$279.00 
40.79764221,-73.96177484,$140.00 
40.78567548,-73.97698496,$130.00 
40.77838287,-73.97569683,$189.00 
40.77711993,-73.97941177,$175.00 
40.80157703,-73.9644199,$200.00 
40.7805368,-73.97778813,$85.00 
40.77561667,-73.98903905,$300.00 
40.78714665,-73.97623982,$300.00 
40.78386674,-73.97572723,$165.00 
40.79243292,-73.96868173,$198.00 
40.78030144,-73.98347173,$200.00 
40.78730259,-73.98036097,$190.00 
40.78073029,-73.97668122,$99.00 
40.800822,-73.96059322,$350.00 
40.65172291,-73.97265878,$98.00 
40.85694496,-73.93485831,$109.00 
40.83681149,-73.9394581,$195.00 
40.83436247,-73.94735197,$90.00 
40.85450781,-73.92752785,$100.00 
40.85556805,-73.93641398,$99.00 
40.73136923,-74.00450798,"$1,000.00 "
40.73612651,-74.00710616,$220.00 
40.7303827,-74.00605616,$300.00 
40.7315761,-74.00604576,$115.00 
40.7403456,-74.00590888,$220.00 
40.73669561,-74.00325511,$305.00 
40.73509362,-74.00323172,$200.00 
40.73567614,-74.00976055,$185.00 
40.73311738,-74.00419595,$300.00 
40.7292131,-74.00344972,$215.00 
40.73190152,-74.00676715,$250.00 
40.72891325,-74.00293038,$450.00 
40.73282079,-74.0009463,$210.00 
40.73858321,-74.00145447,$180.00 
40.73657956,-74.00121453,$295.00 
40.73113707,-74.00147298,$225.00 
40.7364142,-74.00706969,$225.00 
40.73054508,-74.00327904,$200.00 
40.73849481,-74.00589427,$225.00 
40.73745505,-74.00240195,"$1,600.00 "
40.73409411,-74.00107668,$175.00 
40.72981233,-74.0034778,$399.00 
40.73455287,-74.00599675,$180.00 
40.73190838,-74.00679232,$300.00 
40.73129038,-74.00236656,$300.00 
40.73780742,-74.00645441,$220.00 
40.73978953,-74.00409171,$150.00 
40.74012308,-74.0036441,$220.00 
40.73829529,-74.00601581,$150.00 
40.73191747,-74.00432513,$156.00 
40.73896086,-74.00522449,$250.00 
40.73364999,-74.00409627,$500.00 
40.71422738,-73.94051137,$299.00 
40.71315128,-73.94300178,$126.00 
40.7176972,-73.95293382,$299.00 
40.71605631,-73.95525603,$250.00 
40.71748786,-73.96524619,$249.00 
40.72203181,-73.95375875,$500.00 
40.71148021,-73.94657956,$94.00 
40.70829942,-73.94933414,$120.00 
40.71045452,-73.96769829,$150.00 
40.71914672,-73.95581004,$150.00 
40.70939364,-73.95718569,$200.00 
40.71274552,-73.94809177,$100.00 
40.70975553,-73.96388296,$175.00 
40.71952212,-73.96280832,$250.00 
40.70788679,-73.96903061,$99.00 
40.71651431,-73.95835345,$109.00 
40.71736911,-73.963964,$240.00 
40.71745711,-73.95696339,$165.00 
40.71894082,-73.95713334,$104.00 
40.70937366,-73.95902553,$115.00 
40.71089574,-73.95236241,$250.00 
40.71851794,-73.95616413,$200.00 
40.71401833,-73.93989336,$180.00 
40.71435705,-73.95445378,$100.00 
40.71418353,-73.96403863,$230.00 
40.70966094,-73.96259473,$280.00 
40.71533949,-73.95914013,$140.00 
40.71009302,-73.9574116,$250.00 
40.71023309,-73.96665041,$89.00 
40.71455907,-73.94099699,$125.00 
40.71281119,-73.96569998,$175.00 
40.71856165,-73.95165936,$130.00 
40.70609699,-73.92746113,$120.00 
40.71911542,-73.95686225,$82.00 
40.72206955,-73.95697356,$135.00 
40.7133211,-73.94952033,$225.00 
40.71187465,-73.93593239,$119.00 
40.71742171,-73.9551099,$199.00 
40.71196755,-73.96061316,$119.00 
40.70688186,-73.94296438,$150.00 
40.71116569,-73.96593496,$172.00 
40.71969036,-73.95871341,$264.00 
40.70488122,-73.93114723,$160.00 
40.71884706,-73.95410225,$600.00 
40.70749365,-73.93916236,$150.00 
40.68485306,-73.93683606,$120.00 
40.68266289,-73.91818895,$99.00 
40.68784983,-73.92412134,$541.00 
40.68385389,-73.95229548,$150.00 
40.68473208,-73.95697289,$99.00 
40.69172877,-73.95884969,$198.00 
40.68401968,-73.93080834,$450.00 
40.68186198,-73.94113481,$165.00 
40.68422256,-73.95666072,$127.00 
40.68476179,-73.92975079,$59.00 
40.68111856,-73.93019878,$120.00 
40.68551611,-73.95327527,$140.00 
40.68364279,-73.92638135,$145.00 
40.69277402,-73.9518439,$200.00 
40.69261459,-73.95068691,$100.00 
40.68278049,-73.93427076,$120.00 
40.6946503,-73.95457609,$200.00 
40.68458906,-73.93984958,$100.00 
40.68270966,-73.94294692,$140.00 
40.68272592,-73.95437119,$185.00 
40.68402778,-73.93087758,$169.00 
40.68509864,-73.95527071,$225.00 
40.68210841,-73.92360459,$135.00 
40.61514796,-74.00571136,$120.00 
40.60261772,-73.99331752,$85.00 
40.60855667,-73.99613342,$78.00 
40.684915,-73.97913055,$150.00 
40.68662502,-73.98839589,$175.00 
40.68597023,-73.9878813,$78.00 
40.68557392,-73.99073824,$170.00 
40.6864715,-73.98740245,$140.00 
40.57762463,-73.95661942,$99.00 
40.6610186,-73.96223999,$74.00 
40.66099478,-73.96082576,$80.00 
40.66000836,-73.94664464,$399.00 
40.65845947,-73.94889565,$50.00 
40.66062292,-73.96083684,$200.00 
40.66196704,-73.95430052,$105.00 
40.66074203,-73.96035368,$100.00 
40.69313403,-73.99075442,$190.00 
40.7045054,-73.92684969,$145.00 
40.69464616,-73.92675229,$125.00 
40.70237649,-73.92662889,$155.00 
40.70754768,-73.92277012,$150.00 
40.70178108,-73.92828965,$98.00 
40.70830693,-73.9209517,$85.00 
40.69345687,-73.90764853,$235.00 
40.69830584,-73.91123968,$89.00 
40.69825463,-73.93118276,$250.00 
40.70268095,-73.91582044,$150.00 
40.69970634,-73.93729065,$162.00 
40.68871037,-73.90791557,$135.00 
40.6936609,-73.91607501,$85.00 
40.70253257,-73.92691739,$100.00 
40.70270853,-73.91565615,$220.00 
40.69884729,-73.93370837,$200.00 
40.69954208,-73.93760571,$199.00 
40.69994361,-73.92377887,$129.00 
40.68996043,-73.92045694,$118.00 
40.69963616,-73.92104205,$171.00 
40.68722349,-73.73253563,$60.00 
40.71676527,-73.99051559,$100.00 
40.71617483,-73.99162044,$140.00 
40.71584449,-73.99189098,$353.00 
40.71570497,-73.99183118,$249.00 
40.63925802,-73.89690674,$99.00 
40.67786229,-73.99871445,$149.00 
40.68123426,-73.99557601,$180.00 
40.68303404,-73.99685525,$125.00 
40.68023292,-73.99576162,$300.00 
40.68021659,-73.99942509,$150.00 
40.68356163,-73.99178462,$180.00 
40.6838363,-73.99812776,$175.00 
40.68257887,-73.99948359,$265.00 
40.7511442,-74.00194698,$225.00 
40.74694972,-74.00395355,$325.00 
40.74926691,-74.00691222,$200.00 
40.74344485,-73.99825621,$750.00 
40.74419162,-73.99861004,$180.00 
40.74640277,-73.9908978,$190.00 
40.74156544,-74.0014109,$240.00 
40.74468775,-73.99857792,$225.00 
40.74396453,-73.99537247,$250.00 
40.74166263,-74.00166358,$175.00 
40.74404549,-73.99914534,$250.00 
40.74530294,-74.00704015,$159.00 
40.74275616,-74.00408765,$360.00 
40.74311815,-74.00385136,$210.00 
40.75276633,-74.00325269,$275.00 
40.74577189,-74.00606318,$150.00 
40.74259105,-73.99707788,$160.00 
40.73809083,-73.99612202,$250.00 
40.74386404,-73.99548885,$300.00 
40.74047024,-73.99507748,$100.00 
40.7496496,-74.00397621,$199.00 
40.74668533,-74.00352625,$192.00 
40.74834815,-74.00336031,$299.00 
40.73957587,-73.99750077,$160.00 
40.71247209,-73.99873028,$225.00 
40.84213592,-73.91185148,$130.00 
40.68626967,-73.96369697,$90.00 
40.68843004,-73.96238811,$155.00 
40.68552258,-73.9608967,$259.00 
40.68517093,-73.96660008,$179.00 
40.68265925,-73.96742557,$100.00 
40.69443366,-73.96737172,$150.00 
40.68833217,-73.96790868,$139.00 
40.68626405,-73.96711878,$345.00 
40.68724397,-73.96361449,$125.00 
40.68241159,-73.9635412,$130.00 
40.69344665,-73.96632224,$130.00 
40.68716564,-73.96690006,$200.00 
40.66524874,-73.93576633,$30.00 
40.67104717,-73.94324042,$165.00 
40.67497018,-73.92288391,$140.00 
40.67120405,-73.94528316,$200.00 
40.67108965,-73.95513551,$135.00 
40.6776643,-73.93933672,$99.00 
40.67633334,-73.95155158,$110.00 
40.67468979,-73.94062471,$220.00 
40.67226184,-73.95545728,$110.00 
40.66628732,-73.93073201,$575.00 
40.66958746,-73.95717607,$115.00 
40.67598017,-73.94765314,$120.00 
40.68402876,-74.0019184,$110.00 
40.83402106,-73.91736914,$58.00 
40.58114985,-74.09182187,$165.00 
40.6905403,-73.99038862,$165.00 
40.69072014,-73.99033872,$120.00 
40.76107093,-73.86664036,$175.00 
40.76969129,-73.87912258,$105.00 
40.64062174,-73.94733133,$240.00 
40.66427542,-73.92911279,$100.00 
40.65262679,-73.93214854,$85.00 
40.78659691,-73.94203704,$300.00 
40.79365004,-73.934896,$529.00 
40.78874037,-73.94905957,$125.00 
40.78698983,-73.95162025,$145.00 
40.7959564,-73.94957647,$124.00 
40.79795038,-73.94419618,$160.00 
40.7928122,-73.93826,$99.00 
40.79576722,-73.93620017,$168.00 
40.54106369,-74.14665742,$70.00 
40.60690379,-74.13052498,$60.00 
40.66795124,-73.89231776,$100.00 
40.66170691,-73.8989089,$69.00 
40.66482965,-73.88207772,$96.00 
40.72979347,-73.98904766,$160.00 
40.72913214,-73.98170838,$150.00 
40.73243406,-73.98905795,$200.00 
40.72807236,-73.98593886,$200.00 
40.72635463,-73.97595227,$290.00 
40.72295069,-73.98790412,$200.00 
40.73117026,-73.98334617,$190.00 
40.72434965,-73.98461341,$125.00 
40.72398965,-73.98133817,$259.00 
40.72174232,-73.98393717,$580.00 
40.72162476,-73.9792287,$185.00 
40.72631678,-73.97863046,$145.00 
40.72507622,-73.99059813,$192.00 
40.72784324,-73.98473642,$200.00 
40.72946079,-73.98700416,$300.00 
40.72816987,-73.98113789,$80.00 
40.72435941,-73.98964336,$160.00 
40.72883748,-73.98517138,$125.00 
40.73096172,-73.983761,$149.00 
40.72478584,-73.98848771,$225.00 
40.72453547,-73.97931013,$495.00 
40.7259595,-73.99184451,$150.00 
40.72653754,-73.98048954,$99.00 
40.72855477,-73.99023197,$400.00 
40.72152124,-73.97761056,$125.00 
40.72526315,-73.98477677,$492.00 
40.73213286,-73.98516692,$199.00 
40.72982418,-73.98531642,$175.00 
40.7299522,-73.98380481,$325.00 
40.72178841,-73.97950597,$500.00 
40.70850003,-74.00193402,$240.00 
40.70527068,-74.00629117,$180.00 
40.7084386,-74.01240006,$160.00 
40.70461856,-74.00985624,$450.00 
40.65263829,-73.96322746,$100.00 
40.65164054,-73.96145928,$150.00 
40.65229109,-73.96029568,$123.00 
40.65228012,-73.96428093,$97.00 
40.64985973,-73.96143448,$99.00 
40.65253705,-73.96438836,$110.00 
40.63667241,-73.96704879,$250.00 
40.64872894,-73.96418925,$100.00 
40.64059515,-73.96195094,$85.00 
40.64848859,-73.96584581,$89.00 
40.63564679,-73.9643419,$70.00 
40.63627187,-73.96514151,$113.00 
40.7425169,-73.99099836,$250.00 
40.73955873,-73.98581193,$429.00 
40.73934692,-73.98790842,$240.00 
40.73980804,-73.98463027,$200.00 
40.76295974,-73.82336844,$68.00 
40.76460122,-73.82392023,$70.00 
40.76298281,-73.83139565,$125.00 
40.66926128,-73.99100061,$142.00 
40.67705632,-73.98405572,$146.00 
40.72695675,-73.84994761,$120.00 
40.73576103,-73.85433908,$146.00 
40.69388337,-73.98085174,$150.00 
40.68516196,-73.97461062,$120.00 
40.69075031,-73.97192375,$128.00 
40.69653426,-73.97438981,$136.00 
40.69310096,-73.98208363,$100.00 
40.69421688,-73.98089464,$160.00 
40.6903308,-73.979025,$114.00 
40.69020903,-73.97257598,$116.00 
40.69052874,-73.97909579,$100.00 
40.73565695,-73.9854491,$200.00 
40.73179836,-73.98322103,$135.00 
40.73475727,-73.98451793,$400.00 
40.73328283,-73.98241329,$155.00 
40.73574977,-73.97999981,$140.00 
40.73531413,-73.98315358,$269.00 
40.73556247,-73.9867942,$200.00 
40.73321024,-73.98428376,$149.00 
40.73618924,-73.97952945,$195.00 
40.84977457,-73.78660939,$125.00 
40.77420784,-73.91215595,$125.00 
40.78303908,-73.91782973,$115.00 
40.77741802,-73.91561388,$129.00 
40.78030632,-73.91003014,$95.00 
40.5939807,-74.06802415,$75.00 
40.59599651,-73.78865824,$200.00 
40.58874928,-73.79108851,$200.00 
40.59100795,-73.78915633,$350.00 
40.76093542,-73.91536938,$150.00 
40.76216181,-73.9254171,$280.00 
40.75983565,-73.91332002,$180.00 
40.7559926,-73.92786174,$699.00 
40.76373605,-73.92267996,$95.00 
40.76263563,-73.91155963,$70.00 
40.76849895,-73.923567,$80.00 
40.76256631,-73.92634091,$300.00 
40.76162971,-73.91044166,$175.00 
40.76306509,-73.92246842,$150.00 
40.76845623,-73.91836272,$135.00 
40.76089635,-73.92287756,$100.00 
40.60189996,-73.99580158,$150.00 
40.60978912,-74.01121037,$85.00 
40.63719274,-74.03488647,$80.00 
40.63332051,-74.02984956,$54.00 
40.68134006,-73.93150758,$110.00 
40.68798021,-73.9567776,$140.00 
40.6923524,-73.94887689,$145.00 
40.68410598,-73.9387537,$80.00 
40.68015019,-73.93550009,$160.00 
40.6907571,-73.95481341,$99.00 
40.67784166,-73.92784046,$270.00 
40.67899664,-73.91077892,$68.00 
40.67919652,-73.94091094,$150.00 
40.68795006,-73.95202809,$120.00 
40.73857292,-73.98335025,$335.00 
40.73670029,-73.98098564,$150.00 
40.73561815,-73.98755809,$500.00 
40.73232285,-73.98418027,$175.00 
40.64284428,-73.97051988,$120.00 
40.63117776,-73.97152249,$98.00 
40.73367396,-73.95842893,$150.00 
40.72035991,-73.94770125,$150.00 
40.72214008,-73.93724837,$45.00 
40.72881255,-73.95816979,$200.00 
40.73628982,-73.95208327,$75.00 
40.73591119,-73.95336187,$65.00 
40.71921687,-73.94914335,$135.00 
40.73787493,-73.9538456,$199.00 
40.7307197,-73.95732208,$300.00 
40.72429342,-73.94533767,$125.00 
40.72692373,-73.95412221,$185.00 
40.73052908,-73.95569064,$194.00 
40.73054293,-73.95666065,$160.00 
40.72999589,-74.00122268,$196.00 
40.7350627,-73.9920291,$275.00 
40.73239799,-73.99708448,$300.00 
40.72759104,-73.99900983,$100.00 
40.73158204,-74.00087914,$150.00 
40.72865572,-74.00095377,$249.00 
40.73489824,-73.99552154,$200.00 
40.72680885,-73.99951798,$300.00 
40.73019502,-74.00079834,$180.00 
40.7353149,-73.99694785,$180.00 
40.81143094,-73.94935238,$100.00 
40.82798488,-73.95201501,$180.00 
40.8229538,-73.94592391,$150.00 
40.8170612,-73.93655808,$125.00 
40.80293475,-73.95585573,$120.00 
40.81143489,-73.9434877,$150.00 
40.82028981,-73.93861162,$80.00 
40.80620343,-73.9486753,$199.00 
40.81172889,-73.94530756,$100.00 
40.8038173,-73.94475511,$275.00 
40.82831103,-73.94568063,$90.00 
40.81461512,-73.95248044,$119.00 
40.81550572,-73.94916364,$119.00 
40.82457539,-73.95038353,$150.00 
40.80247166,-73.95427034,$280.00 
40.80139277,-73.95432547,$150.00 
40.82931273,-73.94358219,$295.00 
40.82370831,-73.9403755,$200.00 
40.82668662,-73.94827451,$90.00 
40.83082611,-73.94665062,$100.00 
40.81185653,-73.94020657,$170.00 
40.80404919,-73.94512744,$75.00 
40.81194817,-73.95234731,$75.00 
40.80187016,-73.94705216,$150.00 
40.82903187,-73.94123477,$100.00 
40.80744979,-73.94180362,$650.00 
40.82177984,-73.94339921,$175.00 
40.8014187,-73.95501269,$145.00 
40.81447294,-73.94720644,$165.00 
40.80704888,-73.94452342,$190.00 
40.81861851,-73.94544148,$250.00 
40.82763436,-73.94097744,$125.00 
40.82077925,-73.95725472,$100.00 
40.80963804,-73.94098415,$149.00 
40.81160768,-73.94796978,$230.00 
40.76035839,-73.98848206,$225.00 
40.75613923,-73.99341169,$225.00 
40.75921002,-73.9889547,$109.00 
40.76703609,-73.98345011,$139.00 
40.76437146,-73.99023903,$250.00 
40.75863656,-73.9936587,$365.00 
40.76451572,-73.99438746,$195.00 
40.75623741,-73.99264093,$700.00 
40.76708091,-73.98390925,$165.00 
40.76760643,-73.98496511,$250.00 
40.76704118,-73.98663953,$199.00 
40.76150593,-73.99938139,$349.00 
40.76612044,-73.98841318,$149.00 
40.762457,-73.98821392,$209.00 
40.76310162,-73.9859823,$177.00 
40.76335318,-73.98791536,$250.00 
40.76181745,-73.99002652,$200.00 
40.76815457,-73.98819814,$350.00 
40.76059358,-73.98803313,$422.00 
40.76452208,-73.98748844,$500.00 
40.76734694,-73.98578151,$100.00 
40.76640985,-73.9900899,$459.00 
40.76176418,-73.99135166,$109.00 
40.76634393,-73.98719231,$89.00 
40.75607776,-73.99222672,$349.00 
40.76055214,-73.99089384,$219.00 
40.75812126,-73.99495082,$265.00 
40.83844433,-73.92489345,$75.00 
40.86260572,-73.92764955,$179.00 
40.86317144,-73.92873358,$115.00 
40.75457263,-73.87812691,$150.00 
40.6852024,-73.79620254,$89.00 
40.74104554,-73.98193192,$250.00 
40.74381298,-73.98016498,$150.00 
40.74352427,-73.97858665,$175.00 
40.74293982,-73.98009487,$199.00 
40.74289157,-73.98134411,$175.00 
40.7394469,-73.982734,$144.00 
40.74458122,-73.98036854,$175.00 
40.74469342,-73.97443453,$125.00 
40.74839348,-73.98199592,$230.00 
40.75075257,-73.97519721,$278.00 
40.74674573,-73.97760347,$140.00 
40.74696367,-73.97670267,$199.00 
40.74805844,-73.97495858,$200.00 
40.74416904,-73.97178604,$499.00 
40.74801624,-73.97460577,$160.00 
40.7452223,-73.97504806,$175.00 
40.74492908,-73.95369916,$158.00 
40.74287788,-73.95701508,$210.00 
40.75401164,-73.91756999,$87.00 
40.7585669,-73.92901418,$99.00 
40.75438749,-73.92534148,$100.00 
40.71937906,-73.98906267,$275.00 
40.71660571,-73.9891635,$150.00 
40.7181908,-73.99217762,$220.00 
40.71776866,-73.99010548,$325.00 
40.72058208,-73.98673755,$239.00 
40.71971268,-73.98616934,$450.00 
40.72292169,-73.99242304,$107.00 
40.72290909,-73.98889686,$250.00 
40.7205127,-73.98437036,$300.00 
40.71433151,-73.98382384,$165.00 
40.720774,-73.99023014,$150.00 
40.71805964,-73.9935122,$155.00 
40.72074626,-73.98832201,$160.00 
40.71306557,-73.9902505,$140.00 
40.72105154,-73.98519225,$250.00 
40.71847643,-73.9909123,$150.00 
40.7227564,-73.98848804,$275.00 
40.71484129,-73.98976568,$185.00 
40.72120433,-73.98892951,$110.00 
40.72051185,-73.98504971,$369.00 
40.75875845,-73.96345302,$250.00 
40.75520381,-73.97240315,$250.00 
40.7666488,-73.98281189,$190.00 
40.7475462,-73.98285694,$325.00 
40.75605756,-73.97004235,$200.00 
40.75978682,-73.96444144,"$1,200.00 "
40.74451763,-73.98163008,$195.00 
40.75082937,-73.9715089,$600.00 
40.74683396,-73.98760887,$158.00 
40.75650515,-73.96686544,$180.00 
40.75584087,-73.96978693,$300.00 
40.7603369,-73.96642883,$155.00 
40.75462049,-73.96668874,$180.00 
40.75054719,-73.98678726,$340.00 
40.75374745,-73.97295091,$799.00 
40.75956549,-73.96416388,$165.00 
40.75615841,-73.96616967,$189.00 
40.75238594,-73.97070015,$289.00 
40.74337925,-73.98286573,$399.00 
40.61892961,-73.97160197,$23.00 
40.81781038,-73.96118997,$87.00 
40.81170705,-73.96352371,$170.00 
40.80358102,-73.9630543,$122.00 
40.80271299,-73.9588796,$111.00 
40.80907773,-73.95857941,$115.00 
40.81463563,-73.95958544,$90.00 
40.80427441,-73.96559636,$150.00 
40.72675541,-73.9937087,$600.00 
40.72659892,-73.99373441,$450.00 
40.72860421,-73.99389742,$475.00 
40.72999782,-73.99252579,$137.00 
40.72780201,-73.99205111,$265.00 
40.7219062,-73.99472068,$120.00 
40.72118252,-73.99575235,$300.00 
40.72215628,-73.9957144,$340.00 
40.72281051,-73.99496363,$250.00 
40.67820694,-73.97483965,$200.00 
40.67148318,-73.97479066,$200.00 
40.67306905,-73.97235431,$95.00 
40.67259446,-73.98451954,$300.00 
40.669615,-73.97991495,$170.00 
40.66616858,-73.9759314,$230.00 
40.71832956,-73.75070339,$168.00 
40.80246809,-73.91434672,$90.00 
40.68051567,-73.97253997,$121.00 
40.67958571,-73.96486168,$175.00 
40.6766091,-73.97136246,$103.00 
40.67764182,-73.96469708,$110.00 
40.67940798,-74.01240291,$200.00 
40.73031089,-73.8689562,$150.00 
40.72735623,-73.85971512,$39.00 
40.70473044,-73.91262046,$200.00 
40.7087107,-73.89414849,$95.00 
40.70005116,-73.89520083,$70.00 
40.71046244,-73.91785719,$95.00 
40.59093273,-73.81238448,$140.00 
40.608515,-74.06702673,$90.00 
40.72262577,-74.00424302,$400.00 
40.72057495,-73.99976335,$250.00 
40.725826,-74.00215952,$199.00 
40.72099167,-74.0033326,$350.00 
40.72384524,-74.0039452,$250.00 
40.72098538,-73.9996273,$595.00 
40.6771932,-73.82067008,$149.00 
40.66398545,-73.98597704,$70.00 
40.66153325,-73.98554281,$325.00 
40.66202244,-73.98589263,$150.00 
40.66687403,-73.98533857,$150.00 
40.66569781,-73.98478853,$160.00 
40.66352241,-73.98488324,$100.00 
40.6618613,-73.98108835,$129.00 
40.68590926,-73.76832204,$170.00 
40.74578719,-73.92349626,$123.00 
40.74428485,-73.91972268,$189.00 
40.73957969,-73.92597176,$325.00 
40.74590356,-73.92118823,$70.00 
40.65494061,-74.00434501,$140.00 
40.64547354,-74.01193252,$75.00 
40.64762257,-74.00133049,$90.00 
40.76036805,-73.98747336,$132.00 
40.76055822,-73.98394831,$300.00 
40.71667825,-74.00997403,$449.00 
40.71515529,-74.00557547,"$1,750.00 "
40.71165041,-73.9993021,$135.00 
40.74548599,-73.90872424,$105.00 
40.74582313,-73.90655406,$90.00 
40.82541613,-73.8563643,$50.00 
40.78080502,-73.95044976,$250.00 
40.78225553,-73.95332208,$120.00 
40.76403646,-73.96402942,$135.00 
40.76181828,-73.966348,$600.00 
40.75903417,-73.95793433,$300.00 
40.78363239,-73.94759188,$248.00 
40.77658623,-73.95068254,$255.00 
40.76516012,-73.95867715,$255.00 
